index,begin_time,end_time,low_freq,high_freq,species,selected,file,period,group,exists,class
7789,55.417541151,58.95510139,84.5,739.2,antro_aviao,False,wavs/selected/day/LEEC43__0__20161020_081400_ma.Table.1.selections.wav,day,,True,other
7790,2.078201185,2.955663908,1172.0,3337.3,auto_leuc,False,wavs/selected/day/LEEC43__0__20161021_063100_ma.Table.1.selections.wav,day,,True,other
7791,7.610834562,9.162558114,4350.4,5760.8,myrm_squa,False,wavs/selected/day/LEEC43__0__20161021_063100_ma.Table.1.selections.wav,day,,True,other
7792,15.125878357,15.643119541,2522.8,4429.9,trog_musc,False,wavs/selected/day/LEEC43__0__20161021_063100_ma.Table.1.selections.wav,day,,True,other
7793,30.022584927,37.420981146,1966.6,3973.0,cert_cinn,False,wavs/selected/day/LEEC43__0__20161021_063100_ma.Table.1.selections.wav,day,,True,other
7794,48.996577426,52.100024529,19.9,595.9,antro_aviao,False,wavs/selected/day/LEEC43__0__20161021_063100_ma.Table.1.selections.wav,day,,True,other
7795,7.58411306,8.637068327,2122.3,4640.2,trog_musc,False,wavs/selected/day/LEEC43__0__20161021_072900_ma.Table.1.selections.wav,day,,True,other
7796,9.049455273,11.099947109,1187.0,2913.6,turd_leuc,False,wavs/selected/day/LEEC43__0__20161021_072900_ma.Table.1.selections.wav,day,,True,other
7797,0.452586036,1.191502013,3337.1,4308.6,NI3,False,wavs/selected/day/LEEC43__0__20161022_064400_ma.Table.1.selections.wav,day,,True,other
7798,5.412559531,6.123766159,4791.9,7638.2,tyra_mela,False,wavs/selected/day/LEEC43__0__20161022_064400_ma.Table.1.selections.wav,day,,True,other
7799,1.384377105,2.653203747,1297.1,9877.6,NI3,False,wavs/selected/day/LEEC43__0__20161023_063100_ma.Table.1.selections.wav,day,,True,other
7800,4.601360454,8.34836413,498.9,18957.0,geof_chuva,False,wavs/selected/day/LEEC43__0__20161023_063100_ma.Table.1.selections.wav,day,,True,other
7801,10.860930335,13.973520691,9594.9,15880.7,biof_inseto,False,wavs/selected/day/LEEC43__0__20161023_063100_ma.Table.1.selections.wav,day,,True,other
7802,4.827642538,5.317174373,1888.9,2544.2,cryp_tata,False,wavs/selected/day/LEEC43__0__20161024_051400_ma.Table.1.selections.wav,day,,True,other
7803,7.277218593,8.265518712,5184.8,7652.0,coer_flav,False,wavs/selected/day/LEEC43__0__20161024_051400_ma.Table.1.selections.wav,day,,True,other
7804,9.966129238,12.441497761,1561.2,2409.3,dysi_ment,False,wavs/selected/day/LEEC43__0__20161024_051400_ma.Table.1.selections.wav,day,,True,other
7805,13.152704389,13.531398827,963.7,3450.1,turd_leuc,False,wavs/selected/day/LEEC43__0__20161024_051400_ma.Table.1.selections.wav,day,,True,other
7806,26.677250675,27.739442392,1927.4,3295.9,tach_coro,False,wavs/selected/day/LEEC43__0__20161024_051400_ma.Table.1.selections.wav,day,,True,other
7807,39.751182363,40.129876801,1002.3,1792.5,turd_albi,False,wavs/selected/day/LEEC43__0__20161024_051400_ma.Table.1.selections.wav,day,,True,other
7808,50.394069625,57.446098979,346.9,761.3,pata_pica,False,wavs/selected/day/LEEC43__0__20161024_051400_ma.Table.1.selections.wav,day,,True,other
7809,4.311625085,6.83392576,2888.2,6331.7,tolm_sulp,False,wavs/selected/day/LEEC43__0__20161024_054600_ma.Table.1.selections.wav,day,,True,other
7810,7.857488744,8.331767504,2221.7,4110.1,NI3,False,wavs/selected/day/LEEC43__0__20161024_054600_ma.Table.1.selections.wav,day,,True,other
7811,10.428452409,11.075196172,1221.9,2443.8,turd_albi,False,wavs/selected/day/LEEC43__0__20161024_054600_ma.Table.1.selections.wav,day,,True,other
7812,17.105904865,18.731520014,8674.9,14410.1,biof_inseto,False,wavs/selected/day/LEEC43__0__20161024_054600_ma.Table.1.selections.wav,day,,True,other
7813,0.0,2.934676433,2301.5,4825.8,cono_line,False,wavs/selected/day/LEEC43__0__20161029_051400_ma.Table.1.selections.wav,day,,True,other
7814,4.99485349,7.195474697,2115.9,3081.1,pyri_leuc,False,wavs/selected/day/LEEC43__0__20161029_051400_ma.Table.1.selections.wav,day,,True,other
7815,7.893894516,8.072323262,2338.6,4751.5,tach_coro,False,wavs/selected/day/LEEC43__0__20161029_051400_ma.Table.1.selections.wav,day,,True,other
7816,24.291686292,27.404276648,1225.0,2672.7,turd_rufi,False,wavs/selected/day/LEEC43__0__20161029_051400_ma.Table.1.selections.wav,day,,True,other
7817,27.655014784,28.160562899,2450.0,4231.8,mela_cand,False,wavs/selected/day/LEEC43__0__20161029_051400_ma.Table.1.selections.wav,day,,True,other
7818,36.066238106,37.067421628,3303.8,6013.6,tolm_sulp,False,wavs/selected/day/LEEC43__0__20161029_051400_ma.Table.1.selections.wav,day,,True,other
7819,55.949519106,59.369403414,185.6,742.4,pata_pica,False,wavs/selected/day/LEEC43__0__20161029_051400_ma.Table.1.selections.wav,day,,True,other
7820,5.44950533,6.252334086,1570.8,4337.0,turd_leuc,False,wavs/selected/day/LEEC43__0__20161029_054600_ma.Table.1.selections.wav,day,,True,other
7821,13.85275822,14.397708753,1163.6,2501.7,turd_amau,False,wavs/selected/day/LEEC43__0__20161029_054600_ma.Table.1.selections.wav,day,,True,other
7822,30.453680017,33.879453319,3207.3,6300.0,tolm_sulp,False,wavs/selected/day/LEEC43__0__20161029_054600_ma.Table.1.selections.wav,day,,True,other
7823,33.839130809,36.040064557,1163.6,2530.8,dysi_ment,False,wavs/selected/day/LEEC43__0__20161029_054600_ma.Table.1.selections.wav,day,,True,other
7824,38.373406912,38.934154364,1192.7,8843.3,plat_myst,False,wavs/selected/day/LEEC43__0__20161029_054600_ma.Table.1.selections.wav,day,,True,other
7825,43.579330237,45.4578342,5643.4,9454.2,cert_cinn,False,wavs/selected/day/LEEC43__0__20161029_054600_ma.Table.1.selections.wav,day,,True,other
7826,1.250099804,3.29211768,3929.1,5571.1,tolm_sulp,False,wavs/selected/day/LEEC43__0__20161030_051400_ma.Table.1.selections.wav,day,,True,other
7827,2.88869297,5.76337833,1818.0,3460.0,tach_coro,False,wavs/selected/day/LEEC43__0__20161030_051400_ma.Table.1.selections.wav,day,,True,other
7828,3.840312951,7.012379556,293.2,645.1,pata_pica,False,wavs/selected/day/LEEC43__0__20161030_051400_ma.Table.1.selections.wav,day,,True,other
7829,8.970526099,10.645773775,2814.9,4574.2,cono_line,False,wavs/selected/day/LEEC43__0__20161030_051400_ma.Table.1.selections.wav,day,,True,other
7830,11.458615842,12.390410407,5336.6,7447.7,seto_piti,False,wavs/selected/day/LEEC43__0__20161030_051400_ma.Table.1.selections.wav,day,,True,other
7831,14.465605978,16.170591778,2169.8,2697.6,pyri_leuc,False,wavs/selected/day/LEEC43__0__20161030_051400_ma.Table.1.selections.wav,day,,True,other
7832,19.507837003,20.241377405,3929.1,8327.4,turd_leuc,False,wavs/selected/day/LEEC43__0__20161030_051400_ma.Table.1.selections.wav,day,,True,other
7833,20.303646903,21.463433755,4339.6,7506.4,xeno_ruti,False,wavs/selected/day/LEEC43__0__20161030_051400_ma.Table.1.selections.wav,day,,True,other
7834,25.955965219,27.472609565,1524.7,2287.1,dysi_ment,False,wavs/selected/day/LEEC43__0__20161030_051400_ma.Table.1.selections.wav,day,,True,other
7835,56.27282174,56.580115692,3342.7,4632.8,syna_spix,False,wavs/selected/day/LEEC43__0__20161030_051400_ma.Table.1.selections.wav,day,,True,other
7836,6.669762423,7.706764345,1962.8,2693.6,cryp_tata,False,wavs/selected/day/LEEC43__0__20161030_055900_ma.Table.1.selections.wav,day,,True,other
7837,12.880850062,13.285781748,1211.1,1921.0,turd_albi,False,wavs/selected/day/LEEC43__0__20161030_055900_ma.Table.1.selections.wav,day,,True,other
7838,36.938769414,37.770049888,4547.8,7889.8,tyra_mela,False,wavs/selected/day/LEEC43__0__20161030_055900_ma.Table.1.selections.wav,day,,True,other
7839,48.314212153,49.73800421,1733.1,2860.7,tach_coro,False,wavs/selected/day/LEEC43__0__20161030_055900_ma.Table.1.selections.wav,day,,True,other
7840,5.361409182,7.383601642,4668.2,8045.3,seto_piti,False,wavs/selected/day/LEEC43__0__20161101_064400_ma.Table.1.selections.wav,day,,True,other
7841,54.387207154,56.518439404,347.6,1787.8,biof_ave_gallus_gallus,False,wavs/selected/day/LEEC43__0__20161101_064400_ma.Table.1.selections.wav,day,,True,other
7842,0.0,7.258079579,1384.5,2564.0,turd_albi,False,wavs/selected/day/LEEC43__0__20161102_072900_ma.Table.1.selections.wav,day,,True,other
7843,11.20411079,22.633463274,3640.8,10768.6,biof_inseto,False,wavs/selected/day/LEEC43__0__20161102_072900_ma.Table.1.selections.wav,day,,True,other
7844,16.229853816,20.660834355,0.0,564.1,antro_aviao,False,wavs/selected/day/LEEC43__0__20161102_072900_ma.Table.1.selections.wav,day,,True,other
7845,2.930776699,6.221795802,1304.0,3082.3,turd_rufi,False,wavs/selected/day/LEEC43__0__20161105_051400_ma.Table.1.selections.wav,day,,True,other
7846,10.182582665,10.777345153,3398.4,6243.5,tolm_sulp,False,wavs/selected/day/LEEC43__0__20161105_051400_ma.Table.1.selections.wav,day,,True,other
7847,13.065082227,13.600368467,987.9,9246.8,NI3,False,wavs/selected/day/LEEC43__0__20161105_051400_ma.Table.1.selections.wav,day,,True,other
7848,13.761569732,17.280581121,1146.0,4900.0,tach_coro,False,wavs/selected/day/LEEC43__0__20161105_051400_ma.Table.1.selections.wav,day,,True,other
7849,22.358347339,23.062149617,4702.4,7942.7,coni_spec,False,wavs/selected/day/LEEC43__0__20161105_051400_ma.Table.1.selections.wav,day,,True,other
7850,26.387465493,27.923935254,4267.7,9286.3,cran_pall,False,wavs/selected/day/LEEC43__0__20161105_051400_ma.Table.1.selections.wav,day,,True,other
7851,47.528922291,49.917884953,197.6,671.8,pata_pica,False,wavs/selected/day/LEEC43__0__20161105_051400_ma.Table.1.selections.wav,day,,True,other
7852,0.378694438,0.794334675,1718.7,3364.2,tach_coro,False,wavs/selected/day/LEEC43__0__20161106_051400_ma.Table.1.selections.wav,day,,True,other
7853,5.264776335,5.652707223,1446.9,8885.2,NI3,False,wavs/selected/day/LEEC43__0__20161106_051400_ma.Table.1.selections.wav,day,,True,other
7854,13.317102136,19.976582378,1316.4,3291.0,turd_rufi,False,wavs/selected/day/LEEC43__0__20161106_051400_ma.Table.1.selections.wav,day,,True,other
7855,21.530978028,23.184302526,1141.2,1691.5,biof_avE_gallus_gallus,False,wavs/selected/day/LEEC43__0__20161106_051400_ma.Table.1.selections.wav,day,,True,other
7856,29.187994838,32.64242703,0.0,652.1,antro_aviao,False,wavs/selected/day/LEEC43__0__20161106_051400_ma.Table.1.selections.wav,day,,True,other
7857,8.666366421,12.115666489,1325.8,3000.5,turdus_sp,False,wavs/selected/day/LEEC43__0__20161106_055900_ma.Table.1.selections.wav,day,,True,other
7858,14.475444885,17.127882907,1953.8,4465.8,scle_scan,False,wavs/selected/day/LEEC43__0__20161106_055900_ma.Table.1.selections.wav,day,,True,other
7859,36.485171467,37.131915229,4012.3,5756.7,tolm_sulp,False,wavs/selected/day/LEEC43__0__20161106_055900_ma.Table.1.selections.wav,day,,True,other
7860,40.071229861,42.266350983,383.8,1639.8,biof_ave_gallus_gallus,False,wavs/selected/day/LEEC43__0__20161106_055900_ma.Table.1.selections.wav,day,,True,other
7861,53.247213057,53.850840569,3698.3,4884.5,syna_spix,False,wavs/selected/day/LEEC43__0__20161106_055900_ma.Table.1.selections.wav,day,,True,other
7862,56.95521063,59.908673813,209.3,732.7,pata_pica,False,wavs/selected/day/LEEC43__0__20161106_055900_ma.Table.1.selections.wav,day,,True,other
7863,5.810846866,6.247006025,5512.5,6675.7,pach_vali,False,wavs/selected/day/LEEC43__0__20161108_081400_ma.Table.1.selections.wav,day,,True,other
7864,10.596258962,10.933291039,4652.8,6726.3,tang_saya,False,wavs/selected/day/LEEC43__0__20161108_081400_ma.Table.1.selections.wav,day,,True,other
7865,20.077830215,20.860934158,252.9,657.5,lept_verr,False,wavs/selected/day/LEEC43__0__20161108_081400_ma.Table.1.selections.wav,day,,True,other
7866,10.044464397,10.698703134,219.4,603.4,lept_verr,False,wavs/selected/day/LEEC43__0__20161109_055900_ma.Table.1.selections.wav,day,,True,other
7867,36.41337833,36.988315402,2139.2,2907.1,turd_leuc,False,wavs/selected/day/LEEC43__0__20161109_055900_ma.Table.1.selections.wav,day,,True,other
7868,14.887844841,16.682236686,200.4,881.8,pata_pica,False,wavs/selected/day/LEEC43__0__20161109_063100_ma.Table.1.selections.wav,day,,True,other
7869,23.829007264,31.202836253,1133.7,3089.3,turdus_sp,False,wavs/selected/day/LEEC43__0__20161109_063100_ma.Table.1.selections.wav,day,,True,other
7870,45.767098016,49.72036755,4648.1,8275.8,icte_pyrr,False,wavs/selected/day/LEEC43__0__20161109_063100_ma.Table.1.selections.wav,day,,True,other
7871,0.797650641,5.691345112,1279.7,2985.9,turdus_sp,False,wavs/selected/day/LEEC43__0__20161110_054600_ma.Table.1.selections.wav,day,,True,other
7872,13.505927015,15.295251425,426.6,1706.2,biof_ave_gallus_gallus,False,wavs/selected/day/LEEC43__0__20161110_054600_ma.Table.1.selections.wav,day,,True,other
7873,39.856835935,43.952879766,0.0,9187.5,geof_chuva,False,wavs/selected/day/LEEC43__0__20161110_054600_ma.Table.1.selections.wav,day,,True,other
7874,0.140126837,5.118573232,108.3,1010.5,pata_pica,False,wavs/selected/day/LEEC43__0__20161111_055900_ma.Table.1.selections.wav,day,,True,other
7875,10.140518956,17.160220737,974.4,3284.0,turd_leuc,False,wavs/selected/day/LEEC43__0__20161111_055900_ma.Table.1.selections.wav,day,,True,other
7876,8.765390776,9.572757906,1228.2,9241.1,NI3,False,wavs/selected/day/LEEC43__0__20161112_050100_ma.Table.1.selections.wav,day,,True,other
7877,15.805757145,17.25587975,3995.2,5283.3,NI3,False,wavs/selected/day/LEEC43__0__20161112_050100_ma.Table.1.selections.wav,day,,True,other
7878,42.342962396,45.73310858,1328.7,2644.7,turd_albi,False,wavs/selected/day/LEEC43__0__20161112_050100_ma.Table.1.selections.wav,day,,True,other
7879,2.557393756,4.29211768,1340.1,2436.5,turd_rufi,False,wavs/selected/day/LEEC43__0__20161112_064400_ma.Table.1.selections.wav,day,,True,other
7880,4.004697872,4.2822537,1522.8,11900.4,myio_macu,False,wavs/selected/day/LEEC43__0__20161112_064400_ma.Table.1.selections.wav,day,,True,other
7881,43.744146283,45.987,3563.7,12469.6,phae_eury,False,wavs/selected/day/LEEC43__0__20161112_071600_ma.Table.1.selections.wav,day,,True,other
7882,0.464635819,1.406343092,3102.3,7015.9,NI3,False,wavs/selected/day/LEEC43__0__20161113_051400_ma.Table.1.selections.wav,day,,True,other
7883,5.269973948,7.688674734,3913.6,4820.5,biof_anuro_dendropsophus_minutus,False,wavs/selected/day/LEEC43__0__20161113_051400_ma.Table.1.selections.wav,day,,True,other
7884,22.921896613,24.478191791,5918.2,9688.6,coer_flav,False,wavs/selected/day/LEEC43__0__20161113_051400_ma.Table.1.selections.wav,day,,True,other
7885,32.461496473,34.731506637,2052.3,3865.9,tach_coro,False,wavs/selected/day/LEEC43__0__20161113_051400_ma.Table.1.selections.wav,day,,True,other
7886,2.63157249,3.335374768,3042.7,5097.6,NI3,False,wavs/selected/day/LEEC43__0__20161113_081400_ma.Table.1.selections.wav,day,,True,other
7887,48.806505373,49.470656818,1264.5,4702.4,turd_albi,False,wavs/selected/day/LEEC43__0__20161113_081400_ma.Table.1.selections.wav,day,,True,other
7888,1.775115331,2.508655733,1117.7,8738.7,lept_amau,False,wavs/selected/day/LEEC43__0__20161116_072900_ma.Table.1.selections.wav,day,,True,other
7889,7.04006124,7.496045814,3251.6,4064.5,syna_spix,False,wavs/selected/day/LEEC43__0__20161116_072900_ma.Table.1.selections.wav,day,,True,other
7890,20.31677799,20.802500689,1829.0,3454.8,NI,False,wavs/selected/day/LEEC43__0__20161116_072900_ma.Table.1.selections.wav,day,,True,other
7891,30.090351515,39.695765702,3454.8,8941.9,biof_inseto,False,wavs/selected/day/LEEC43__0__20161116_072900_ma.Table.1.selections.wav,day,,True,other
7892,46.502124961,47.929554933,1117.7,2794.4,turd_albi,False,wavs/selected/day/LEEC43__0__20161116_072900_ma.Table.1.selections.wav,day,,True,other
7893,3.278780262,5.786695421,2813.9,3413.6,furn_rufu,False,wavs/selected/day/LEEC43__0__20161117_071600_ma.Table.1.selections.wav,day,,True,other
7894,18.347830215,20.092466848,1799.1,3644.2,pach_poly,False,wavs/selected/day/LEEC43__0__20161117_071600_ma.Table.1.selections.wav,day,,True,other
7895,21.075909794,22.374474561,5766.2,7934.3,tang_saya,False,wavs/selected/day/LEEC43__0__20161117_071600_ma.Table.1.selections.wav,day,,True,other
7896,23.19381479,24.333776226,1614.5,2352.6,turd_rufi,False,wavs/selected/day/LEEC43__0__20161117_071600_ma.Table.1.selections.wav,day,,True,other
7897,31.692980435,32.456258962,1845.2,4013.3,trog_musc,False,wavs/selected/day/LEEC43__0__20161117_071600_ma.Table.1.selections.wav,day,,True,other
7898,14.869537489,15.870721011,1538.4,2692.2,pach_poly,False,wavs/selected/day/LEEC43__0__20161117_072900_ma.Table.1.selections.wav,day,,True,other
7899,21.794775,23.192466848,5384.3,7649.1,seto_piti,False,wavs/selected/day/LEEC43__0__20161117_072900_ma.Table.1.selections.wav,day,,True,other
7900,38.42406127,39.068387299,470.1,8247.4,psit_leuc,False,wavs/selected/day/LEEC43__0__20161117_072900_ma.Table.1.selections.wav,day,,True,other
7901,41.497000793,43.172248469,8763.7,13635.2,biof_inseto,False,wavs/selected/day/LEEC43__0__20161117_072900_ma.Table.1.selections.wav,day,,True,other
7902,53.301316658,54.09433331,1923.0,3333.1,turd_leuc,False,wavs/selected/day/LEEC43__0__20161117_072900_ma.Table.1.selections.wav,day,,True,other
7903,2.392305284,7.933509134,1491.3,2769.6,turd_rufi,False,wavs/selected/day/LEEC43__0__20161117_081400_ma.Table.1.selections.wav,day,,True,other
7904,4.581895445,4.948665647,5965.2,7616.3,tang_saya,False,wavs/selected/day/LEEC43__0__20161117_081400_ma.Table.1.selections.wav,day,,True,other
7905,14.587977476,15.20256538,3515.2,3888.0,euph_chlo,False,wavs/selected/day/LEEC43__0__20161117_081400_ma.Table.1.selections.wav,day,,True,other
7906,21.779751713,24.287666872,426.1,1012.0,pata_pica,False,wavs/selected/day/LEEC43__0__20161117_081400_ma.Table.1.selections.wav,day,,True,other
7907,54.7954236,54.944114222,3089.1,5219.6,tach_coro,False,wavs/selected/day/LEEC43__0__20161117_081400_ma.Table.1.selections.wav,day,,True,other
7908,1.085997086,2.711681221,2195.2,3317.3,tach_coro,False,wavs/selected/day/LEEC43__0__20161118_050100_ma.Table.1.selections.wav,day,,False,other
7909,3.315124168,4.613688934,1561.1,2292.8,turd_albi,False,wavs/selected/day/LEEC43__0__20161118_050100_ma.Table.1.selections.wav,day,,False,other
7910,7.13463898,11.357452648,4244.1,4878.3,biof_anuro_dendropsophus,False,wavs/selected/day/LEEC43__0__20161118_050100_ma.Table.1.selections.wav,day,,False,other
7911,7.878092091,9.573165183,5268.6,9317.6,coer_flav,False,wavs/selected/day/LEEC43__0__20161118_050100_ma.Table.1.selections.wav,day,,False,other
7912,17.093106291,17.89603565,5073.5,6927.2,NI,False,wavs/selected/day/LEEC43__0__20161118_050100_ma.Table.1.selections.wav,day,,False,other
7913,20.047093316,20.374212685,2585.5,4195.4,NI3,False,wavs/selected/day/LEEC43__0__20161118_050100_ma.Table.1.selections.wav,day,,False,other
7914,43.365634128,48.381464447,2439.2,2731.9,ni2,False,wavs/selected/day/LEEC43__0__20161118_050100_ma.Table.1.selections.wav,day,,False,other
7915,1.724650034,3.945136953,4926.1,9581.0,coer_flav,False,wavs/selected/day/LEEC43__0__20161119_051400_ma.Table.1.selections.wav,day,,True,other
7916,4.139160082,5.648228861,90.4,1672.2,biof_ave_gallus_gallus,False,wavs/selected/day/LEEC43__0__20161119_051400_ma.Table.1.selections.wav,day,,True,other
7917,6.997450895,7.644194658,3751.0,5784.7,tolm_sulp,False,wavs/selected/day/LEEC43__0__20161119_051400_ma.Table.1.selections.wav,day,,True,other
7918,9.56176186,17.602942644,1265.4,6055.9,ni,False,wavs/selected/day/LEEC43__0__20161119_051400_ma.Table.1.selections.wav,day,,True,other
7919,36.777625326,37.510601591,3163.5,4700.1,syna_spix,False,wavs/selected/day/LEEC43__0__20161119_051400_ma.Table.1.selections.wav,day,,True,other
7920,49.795417622,55.961041493,1039.4,2621.2,turdus_sp,False,wavs/selected/day/LEEC43__0__20161119_051400_ma.Table.1.selections.wav,day,,True,other
7921,18.649263043,19.692981861,1392.6,3868.4,trog_musc,False,wavs/selected/day/LEEC43__0__20161211_050100_aa.Table.1.selections.wav,day,,True,other
7922,9.853405619,11.082581428,1621.3,3705.9,trog_musc,False,wavs/selected/day/LEEC43__0__20161213_063100_aa.Table.1.selections.wav,day,,True,other
7923,10.854589141,11.261010175,3474.3,9774.3,vola_jaca,False,wavs/selected/day/LEEC43__0__20161213_063100_aa.Table.1.selections.wav,day,,True,other
7924,11.069166882,12.575898519,2038.2,2594.1,dysi_ment,False,wavs/selected/day/LEEC43__0__20161213_063100_aa.Table.1.selections.wav,day,,True,other
7925,14.972309389,16.052794576,2547.8,2918.4,tape_naev,False,wavs/selected/day/LEEC43__0__20161213_063100_aa.Table.1.selections.wav,day,,True,other
7926,15.192648392,19.57406539,1714.0,3335.3,turd_amau,False,wavs/selected/day/LEEC43__0__20161213_063100_aa.Table.1.selections.wav,day,,True,other
7927,16.511038575,20.099438921,4076.5,6114.7,biof_inseto,False,wavs/selected/day/LEEC43__0__20161213_063100_aa.Table.1.selections.wav,day,,True,other
7928,30.074268374,30.550078364,3150.0,3335.3,ammo_hume,False,wavs/selected/day/LEEC43__0__20161213_063100_aa.Table.1.selections.wav,day,,True,other
7929,34.38550186,35.138867679,0.0,1343.4,biof_bovino,False,wavs/selected/day/LEEC43__0__20161213_063100_aa.Table.1.selections.wav,day,,True,other
7930,45.244268374,48.733541639,2455.1,3613.2,furn_rufu,False,wavs/selected/day/LEEC43__0__20161213_063100_aa.Table.1.selections.wav,day,,True,other
7931,2.540023671,4.738298702,4431.8,6440.3,biof_inseto,False,wavs/selected/day/LEEC43__0__20161213_064400_aa.Table.1.selections.wav,day,,True,other
7932,5.756019489,11.92164336,2191.9,3467.8,furn_rufu,False,wavs/selected/day/LEEC43__0__20161213_064400_aa.Table.1.selections.wav,day,,True,other
7933,19.26867445,19.850743836,3598.7,10468.8,vola_jaca,False,wavs/selected/day/LEEC43__0__20161213_064400_aa.Table.1.selections.wav,day,,True,other
7934,20.691510728,23.300043905,1472.2,4089.4,sitt_gris,False,wavs/selected/day/LEEC43__0__20161213_064400_aa.Table.1.selections.wav,day,,True,other
7935,42.717830919,46.382712241,1406.8,2944.4,turdus_sp,False,wavs/selected/day/LEEC43__0__20161213_064400_aa.Table.1.selections.wav,day,,True,other
7936,48.579368822,59.999977324,0.0,655.0,antro_aviao,False,wavs/selected/day/LEEC43__0__20161213_064400_aa.Table.1.selections.wav,day,,True,other
7937,49.137236204,49.762421841,1800.0,4275.0,camp_obso,False,wavs/selected/day/LEEC43__0__20161213_064400_aa.Table.1.selections.wav,day,,True,other
7938,53.003628234,53.308431074,2314.2,8055.9,phaethornis_sp,False,wavs/selected/day/LEEC43__0__20161213_064400_aa.Table.1.selections.wav,day,,True,other
7939,54.40756859,54.740080779,2248.7,3973.4,NI3,False,wavs/selected/day/LEEC43__0__20161213_064400_aa.Table.1.selections.wav,day,,True,other
7940,55.173511323,56.27297572,2764.3,3921.4,ammo_hume,False,wavs/selected/day/LEEC43__0__20161213_064400_aa.Table.1.selections.wav,day,,True,other
7941,3.361951647,5.911211767,2317.2,9341.4,tang_saya,False,wavs/selected/day/LEEC43__0__20161214_051400_aa.Table.1.selections.wav,day,,True,other
7942,10.837202495,11.206660483,2715.5,13143.1,ters_viri,False,wavs/selected/day/LEEC43__0__20161214_051400_aa.Table.1.selections.wav,day,,True,other
7943,27.468332174,31.855645787,687.9,4127.6,sitt_gris,False,wavs/selected/day/LEEC43__0__20161214_051400_aa.Table.1.selections.wav,day,,True,other
7944,41.081635983,43.963408293,1122.4,3765.5,mela_cand,False,wavs/selected/day/LEEC43__0__20161214_051400_aa.Table.1.selections.wav,day,,True,other
7945,2.196532198,10.490864039,1073.9,4402.8,sitt_gris,False,wavs/selected/day/LEEC43__0__20161214_063100_aa.Table.1.selections.wav,day,,True,other
7946,3.565269589,4.692116453,930.7,5655.7,trog_musc,False,wavs/selected/day/LEEC43__0__20161214_063100_aa.Table.1.selections.wav,day,,True,other
7947,20.882434393,21.222054516,5334.7,9916.2,vola_jaca,False,wavs/selected/day/LEEC43__0__20161214_063100_aa.Table.1.selections.wav,day,,True,other
7948,29.29151348,37.724392066,355.6,815.9,pata_pica,False,wavs/selected/day/LEEC43__0__20161214_063100_aa.Table.1.selections.wav,day,,True,other
7949,2.299748288,3.588400346,3935.5,4968.2,ammo_hume,False,wavs/selected/day/LEEC43__0__20161215_050100_aa.Table.1.selections.wav,day,,True,other
7950,12.271932677,16.792127588,1563.0,3293.5,turd_leuc,False,wavs/selected/day/LEEC43__0__20161215_050100_aa.Table.1.selections.wav,day,,True,other
7951,36.472198321,41.785409884,3935.5,8540.9,tang_saya,False,wavs/selected/day/LEEC43__0__20161215_050100_aa.Table.1.selections.wav,day,,True,other
7952,0.0,2.716635615,3219.7,3967.7,biof_inseto,False,wavs/selected/day/LEEC43__0__20161215_051400_aa.Table.1.selections.wav,day,,True,other
7953,2.79261891,4.755234991,5333.6,8293.1,tang_saya,False,wavs/selected/day/LEEC43__0__20161215_051400_aa.Table.1.selections.wav,day,,True,other
7954,4.811309736,5.175795579,5333.6,11155.1,ters_viri,False,wavs/selected/day/LEEC43__0__20161215_051400_aa.Table.1.selections.wav,day,,True,other
7955,8.372056054,9.63373782,1691.2,3577.4,myio_fasc,False,wavs/selected/day/LEEC43__0__20161215_051400_aa.Table.1.selections.wav,day,,True,other
7956,18.632526607,19.866171,3707.5,8846.0,spor_caer,False,wavs/selected/day/LEEC43__0__20161215_051400_aa.Table.1.selections.wav,day,,True,other
7957,12.834802289,13.578255399,2473.9,3549.5,myio_fasc,False,wavs/selected/day/LEEC43__0__20161216_080100_aa.Table.1.selections.wav,day,,True,other
7958,20.739557979,22.127337118,1398.3,8336.0,mela_cand,False,wavs/selected/day/LEEC43__0__20161216_080100_aa.Table.1.selections.wav,day,,True,other
7959,31.383657331,34.139390194,3119.3,4194.9,biof_inseto,False,wavs/selected/day/LEEC43__0__20161216_080100_aa.Table.1.selections.wav,day,,True,other
7960,43.01628625,43.680437696,2312.6,3280.6,trog_musc,False,wavs/selected/day/LEEC43__0__20161216_080100_aa.Table.1.selections.wav,day,,True,other
7961,0.369457988,1.219211362,1051.7,7724.8,syna_spix,False,wavs/selected/day/LEEC43__0__20161218_080100_aa.Table.1.selections.wav,day,,True,other
7962,41.162502382,43.009792325,2937.6,4315.7,ammo_hume,False,wavs/selected/day/LEEC43__0__20161218_080100_aa.Table.1.selections.wav,day,,True,other
7963,8.940972722,10.4972679,1651.1,3888.0,ammo_hume,False,wavs/selected/day/LEEC43__0__20161219_071600_aa.Table.1.selections.wav,day,,True,other
7964,21.34343957,22.998861829,1384.8,2663.0,turd_rufi,False,wavs/selected/day/LEEC43__0__20161219_071600_aa.Table.1.selections.wav,day,,True,other
7965,48.500859378,51.236766825,2077.2,10066.3,spor_caer,False,wavs/selected/day/LEEC43__0__20161219_071600_aa.Table.1.selections.wav,day,,True,other
7966,6.456278348,8.192730894,2571.9,7805.6,tang_saya,False,wavs/selected/day/LEEC43__0__20161220_050100_aa.Table.1.selections.wav,day,,True,other
